date,team1,team1_score,team2,team2_score,map,event,winner,win_margin
2019-01-17,Valiance,16,mousesports,12,Train,Europe Minor - IEM Katowice 2019,Valiance,4
2019-01-17,North,16,Windigo,13,Dust2,Europe Minor - IEM Katowice 2019,North,3
2019-01-17,Windigo,9,North,16,Inferno,Europe Minor - IEM Katowice 2019,North,7
2019-01-17,North,12,Windigo,16,Overpass,Europe Minor - IEM Katowice 2019,Windigo,4
2019-01-17,HAVU,5,Sprout,16,Dust2,United Masters League,Sprout,11
2019-01-17,HAVU,12,Sprout,16,Mirage,United Masters League,Sprout,4
2019-01-17,mousesports,16,OpTic,11,Nuke,Europe Minor - IEM Katowice 2019,mousesports,5
2019-01-17,OpTic,14,mousesports,16,Train,Europe Minor - IEM Katowice 2019,mousesports,2
2019-01-17,ex-Space Soldiers,13,North,16,Inferno,Europe Minor - IEM Katowice 2019,North,3
2019-01-17,North,16,ex-Space Soldiers,5,Mirage,Europe Minor - IEM Katowice 2019,North,11
2019-01-17,x6tence Galaxy,12,expert,16,Cache,United Masters League,expert,4
2019-01-17,expert,19,x6tence Galaxy,16,Inferno,United Masters League,expert,3
2019-01-17,AVANGAR,16,pro100,12,Dust2,CIS Minor - IEM Katowice 2019,AVANGAR,4
2019-01-17,AVANGAR,16,pro100,13,Inferno,CIS Minor - IEM Katowice 2019,AVANGAR,3
2019-01-17,Syman,10,Gambit,16,Train,CIS Minor - IEM Katowice 2019,Gambit,6
2019-01-17,Gambit,16,Syman,2,Dust2,CIS Minor - IEM Katowice 2019,Gambit,14
2019-01-17,Gambit,7,Syman,16,Mirage,CIS Minor - IEM Katowice 2019,Syman,9
2019-01-17,madlikewizards,8,ORDER,16,Inferno,ESEA MDL Season 30 Australia,ORDER,8
2019-01-17,Paradox,12,R!OT,16,Overpass,ESEA MDL Season 30 Australia,R!OT,4
2019-01-17,Content,16,CheeseLTD,10,Train,ESEA MDL Season 30 Australia,Content,6
2019-01-17,PC419,16,PopoutBoyz,11,Inferno,ESEA MDL Season 30 Australia,PC419,5
2019-01-17,pro100,16,Runtime,3,Mirage,CIS Minor - IEM Katowice 2019,pro100,13
2019-01-17,pro100,16,Runtime,11,Cache,CIS Minor - IEM Katowice 2019,pro100,5
2019-01-17,pro100,8,Runtime,16,Dust2,CIS Minor - IEM Katowice 2019,Runtime,8
2019-01-17,Gambit,16,Nemiga,4,Inferno,CIS Minor - IEM Katowice 2019,Gambit,12
2019-01-17,Nemiga,9,Gambit,16,Train,CIS Minor - IEM Katowice 2019,Gambit,7
2019-01-17,R!OT,16,Skyfire,8,Inferno,ESEA MDL Season 30 Australia,R!OT,8
2019-01-17,Ground Zero,11,madlikewizards,16,Cache,ESEA MDL Season 30 Australia,madlikewizards,5
2019-01-17,Breakaway,16,CheeseLTD,8,Dust2,ESEA MDL Season 30 Australia,Breakaway,8
2019-01-17,PopoutBoyz,2,Astral Influence,16,Mirage,ESEA MDL Season 30 Australia,Astral Influence,14
2019-01-17,Singularity,16,The Fundamentals,2,Overpass,ESEA MDL Season 30 North America,Singularity,14
2019-01-17,Mythic,16,Infamous,7,Inferno,ESEA MDL Season 30 North America,Mythic,9
2019-01-17,Final Feature,11,iNTACT,16,Overpass,ESEA MDL Season 30 North America,iNTACT,5
2019-01-17,Stay Frosty,11,Bravado,16,Nuke,ESEA MDL Season 30 North America,Bravado,5
2019-01-17,Bravado,19,Win Scrims Not Matches,16,Dust2,ESEA MDL Season 30 North America,Bravado,3
2019-01-17,Isurus,13,Santos,16,Mirage,Dell Gaming Liga Pro Season 1 - #1 JAN/19,Santos,3
2019-01-17,Santos,10,Isurus,16,Inferno,Dell Gaming Liga Pro Season 1 - #1 JAN/19,Isurus,6
2019-01-17,Santos,16,Isurus,11,Dust2,Dell Gaming Liga Pro Season 1 - #1 JAN/19,Santos,5
2019-01-18,Vexed,9,Tricked,16,Inferno,United Masters League,Tricked,7
2019-01-18,Tricked,6,Vexed,16,Mirage,United Masters League,Vexed,10
2019-01-18,Valiance,9,ENCE,16,Train,Europe Minor - IEM Katowice 2019,ENCE,7
2019-01-18,ENCE,16,Valiance,11,Mirage,Europe Minor - IEM Katowice 2019,ENCE,5
2019-01-18,Valiance,16,ENCE,9,Dust2,Europe Minor - IEM Katowice 2019,Valiance,7
2019-01-18,Epsilon,16,AGO,11,Mirage,ESEA MDL Season 30 Europe,Epsilon,5
2019-01-18,LDLC,5,EURONICS,16,Mirage,United Masters League,EURONICS,11
2019-01-18,LDLC,16,EURONICS,8,Dust2,United Masters League,LDLC,8
2019-01-18,North,16,Vitality,12,Dust2,Europe Minor - IEM Katowice 2019,North,4
2019-01-18,Vitality,14,North,16,Nuke,Europe Minor - IEM Katowice 2019,North,2
2019-01-18,Tricked,7,3DMAX,16,Dust2,United Masters League,3DMAX,9
2019-01-18,3DMAX,16,Tricked,5,Overpass,United Masters League,3DMAX,11
2019-01-18,Winstrike,19,Gambit,16,Dust2,CIS Minor - IEM Katowice 2019,Winstrike,3
2019-01-18,Winstrike,13,Gambit,16,Overpass,CIS Minor - IEM Katowice 2019,Gambit,3
2019-01-18,Winstrike,16,Gambit,12,Cache,CIS Minor - IEM Katowice 2019,Winstrike,4
2019-01-18,AVANGAR,16,Spirit,5,Dust2,CIS Minor - IEM Katowice 2019,AVANGAR,11
2019-01-18,AVANGAR,16,Spirit,6,Overpass,CIS Minor - IEM Katowice 2019,AVANGAR,10
2019-01-18,Infamous,16,MASSIVEimpact,7,Nuke,ESEA MDL Season 30 North America,Infamous,9
2019-01-18,Stay Frosty,14,Old Guys Club,16,Nuke,ESEA MDL Season 30 North America,Old Guys Club,2
2019-01-18,Spacestation,16,The Fundamentals,10,Cache,ESEA MDL Season 30 North America,Spacestation,6
2019-01-18,Fragging for Andy,9,MASSIVEimpact,16,Inferno,ESEA MDL Season 30 North America,MASSIVEimpact,7
2019-01-18,W7M,12,INTZ.Academy,16,Mirage,Dell Gaming Liga Pro Season 1 - #1 JAN/19,INTZ.Academy,4
2019-01-18,W7M,11,INTZ.Academy,16,Cache,Dell Gaming Liga Pro Season 1 - #1 JAN/19,INTZ.Academy,5
2019-01-19,Astralis,16,Complexity,3,Dust2,iBUYPOWER Masters 2019,Astralis,13
2019-01-19,ENCE,16,North,7,Inferno,Europe Minor - IEM Katowice 2019,ENCE,9
2019-01-19,North,20,ENCE,22,Train,Europe Minor - IEM Katowice 2019,ENCE,2
2019-01-19,Vitality,16,Valiance,14,Inferno,Europe Minor - IEM Katowice 2019,Vitality,2
2019-01-19,Valiance,13,Vitality,16,Dust2,Europe Minor - IEM Katowice 2019,Vitality,3
2019-01-19,Vitality,13,Valiance,16,Cache,Europe Minor - IEM Katowice 2019,Valiance,3
2019-01-19,Winstrike,7,AVANGAR,16,Mirage,CIS Minor - IEM Katowice 2019,AVANGAR,9
2019-01-19,AVANGAR,14,Winstrike,16,Train,CIS Minor - IEM Katowice 2019,Winstrike,2
2019-01-19,AVANGAR,16,Winstrike,6,Dust2,CIS Minor - IEM Katowice 2019,AVANGAR,10
2019-01-19,Spirit,16,Gambit,13,Overpass,CIS Minor - IEM Katowice 2019,Spirit,3
2019-01-19,Gambit,7,Spirit,16,Mirage,CIS Minor - IEM Katowice 2019,Spirit,9
2019-01-20,University of Houston,11,University of Texas at Dallas,16,Mirage,Java Collegiate #2,University of Texas at Dallas,5
2019-01-20,University of Texas at Dallas,16,University of Houston,14,Dust2,Java Collegiate #2,University of Texas at Dallas,2
2019-01-20,Kennesaw State University ,16,UT Austin,4,Mirage,Java Collegiate #2,Kennesaw State University ,12
2019-01-20,UT Austin,12,Kennesaw State University ,16,Nuke,Java Collegiate #2,Kennesaw State University ,4
2019-01-20,FaZe,13,Ghost,16,Train,iBUYPOWER Masters 2019,Ghost,3
2019-01-20,fnatic,9,Liquid,16,Dust2,iBUYPOWER Masters 2019,Liquid,7
2019-01-20,Liquid,17,fnatic,19,Mirage,iBUYPOWER Masters 2019,fnatic,2
2019-01-20,Liquid,16,fnatic,6,Cache,iBUYPOWER Masters 2019,Liquid,10
2019-01-20,INTZ.Academy,16,ex-Wild,7,Overpass,Dell Gaming Liga Pro Season 1 - #1 JAN/19,INTZ.Academy,9
2019-01-20,ex-Wild,16,INTZ.Academy,8,Dust2,Dell Gaming Liga Pro Season 1 - #1 JAN/19,ex-Wild,8
2019-01-20,INTZ.Academy,16,ex-Wild,11,Cache,Dell Gaming Liga Pro Season 1 - #1 JAN/19,INTZ.Academy,5
2019-01-20,Kennesaw State University ,14,University of Houston,16,Inferno,Java Collegiate #2,University of Houston,2
2019-01-20,University of Houston,16,Kennesaw State University ,4,Mirage,Java Collegiate #2,University of Houston,12
2019-01-20,Luminosity,8,FaZe,16,Overpass,iBUYPOWER Masters 2019,FaZe,8
2019-01-20,UT Austin,5,University of Texas at Dallas,16,Overpass,Java Collegiate #2,University of Texas at Dallas,11
2019-01-20,University of Texas at Dallas,16,UT Austin,12,Inferno,Java Collegiate #2,University of Texas at Dallas,4
2019-01-20,Cloud9,14,fnatic,16,Mirage,iBUYPOWER Masters 2019,fnatic,2
2019-01-20,North,8,Vitality,16,Inferno,Europe Minor - IEM Katowice 2019,Vitality,8
2019-01-20,Vitality,16,North,5,Nuke,Europe Minor - IEM Katowice 2019,Vitality,11
2019-01-20,North,16,Vitality,12,Mirage,Europe Minor - IEM Katowice 2019,North,4
2019-01-20,Winstrike,9,Spirit,16,Dust2,CIS Minor - IEM Katowice 2019,Spirit,7
2019-01-20,Winstrike,6,Spirit,16,Overpass,CIS Minor - IEM Katowice 2019,Spirit,10
2019-01-20,Spirit,14,Winstrike,16,Nuke,CIS Minor - IEM Katowice 2019,Winstrike,2
2019-01-20,Ghost,8,Liquid,16,Inferno,iBUYPOWER Masters 2019,Liquid,8
2019-01-20,Complexity,14,fnatic,16,Train,iBUYPOWER Masters 2019,fnatic,2
2019-01-20,FaZe,14,Ghost,16,Train,iBUYPOWER Masters 2019,Ghost,2
2019-01-20,Cloud9,9,Astralis,16,Mirage,iBUYPOWER Masters 2019,Astralis,7
2019-01-20,Liquid,16,Luminosity,11,Mirage,iBUYPOWER Masters 2019,Liquid,5
2019-01-20,Cloud9,16,fnatic,7,Overpass,iBUYPOWER Masters 2019,Cloud9,9
2019-01-21,Red Reserve,3,AGO,16,Overpass,United Masters League,AGO,13
2019-01-21,AGO,13,Red Reserve,16,Mirage,United Masters League,Red Reserve,3
2019-01-21,3DMAX,11,LDLC,16,Dust2,United Masters League,LDLC,5
2019-01-21,3DMAX,16,LDLC,4,Inferno,United Masters League,3DMAX,12
2019-01-21,x-kom,9,NoChance,16,Cache,Pixel.bet Brawl: Nordic vs. Europe,NoChance,7
2019-01-21,x-kom,9,NoChance,16,Mirage,Pixel.bet Brawl: Nordic vs. Europe,NoChance,7
2019-01-21,expert,11,AGO,16,Train,United Masters League,AGO,5
2019-01-21,expert,16,AGO,10,Cache,United Masters League,expert,6
2019-01-21,Caladrius,12,Astral Influence,16,Cache,ESEA MDL Season 30 Australia,Astral Influence,4
2019-01-21,ORDER,16,PopoutBoyz,7,Mirage,ESEA MDL Season 30 Australia,ORDER,9
2019-01-21,PC419,14,Caladrius,16,Inferno,ESEA MDL Season 30 Australia,Caladrius,2
2019-01-21,Astralis,11,Liquid,16,Overpass,iBUYPOWER Masters 2019,Liquid,5
2019-01-21,Astralis,11,Liquid,16,Dust2,iBUYPOWER Masters 2019,Liquid,5
2019-01-21,Astralis,16,Liquid,4,Inferno,iBUYPOWER Masters 2019,Astralis,12
2019-01-21,Ghost,14,Astralis,16,Inferno,iBUYPOWER Masters 2019,Astralis,2
2019-01-21,Astralis,16,Ghost,2,Train,iBUYPOWER Masters 2019,Astralis,14
2019-01-22,ALTERNATE aTTaX,16,EURONICS,10,Dust2,United Masters League,ALTERNATE aTTaX,6
2019-01-22,EURONICS,16,ALTERNATE aTTaX,19,Overpass,United Masters League,ALTERNATE aTTaX,3
2019-01-22,expert,16,3DMAX,13,Inferno,United Masters League,expert,3
2019-01-22,3DMAX,16,expert,4,Cache,United Masters League,3DMAX,12
2019-01-22,FURIA,16,Envy,9,Mirage,Americas Minor - IEM Katowice 2019,FURIA,7
2019-01-22,Envy,14,FURIA,16,Inferno,Americas Minor - IEM Katowice 2019,FURIA,2
2019-01-22,NRG,16,Bravado,7,Train,Americas Minor - IEM Katowice 2019,NRG,9
2019-01-22,Bravado,8,NRG,16,Inferno,Americas Minor - IEM Katowice 2019,NRG,8
2019-01-22,FURIA,16,eUnited,11,Mirage,Americas Minor - IEM Katowice 2019,FURIA,5
2019-01-22,LDLC,7,Red Reserve,16,Cache,United Masters League,Red Reserve,9
2019-01-22,LDLC,1,Red Reserve,16,Dust2,United Masters League,Red Reserve,15
2019-01-22,Envy,16,TeamOne,3,Dust2,Americas Minor - IEM Katowice 2019,Envy,13
2019-01-22,Unique,9,Tricked,16,Train,QIWI Teamplay Season 3,Tricked,7
2019-01-22,Tricked,16,Unique,14,Overpass,QIWI Teamplay Season 3,Tricked,2
2019-01-22,Tricked,10,Unique,16,Mirage,QIWI Teamplay Season 3,Unique,6
2019-01-22,INTZ,12,Bravado,16,Train,Americas Minor - IEM Katowice 2019,Bravado,4
2019-01-22,Imperial,8,NRG,16,Nuke,Americas Minor - IEM Katowice 2019,NRG,8
2019-01-22,Paradox,10,MC,16,Dust2,ESEA MDL Season 30 Australia,MC,6
2019-01-22,GOSU,5,MVP PK,16,Nuke,Asia Minor - IEM Katowice 2019,MVP PK,11
2019-01-22,MVP PK,16,GOSU,14,Mirage,Asia Minor - IEM Katowice 2019,MVP PK,2
2019-01-22,Renegades,19,Grayhound,17,Mirage,Asia Minor - IEM Katowice 2019,Renegades,2
2019-01-22,Renegades,16,Grayhound,14,Cache,Asia Minor - IEM Katowice 2019,Renegades,2
2019-01-22,Breakaway,16,MC,14,Nuke,ESEA MDL Season 30 Australia,Breakaway,2
2019-01-22,Beyond,8,MVP PK,16,Mirage,Asia Minor - IEM Katowice 2019,MVP PK,8
2019-01-22,GOSU,16,ViCi,12,Inferno,Asia Minor - IEM Katowice 2019,GOSU,4
2019-01-22,PopoutBoyz,11,Skyfire,16,Cache,ESEA MDL Season 30 Australia,Skyfire,5
2019-01-22,CyberZen,10,Grayhound,16,Overpass,Asia Minor - IEM Katowice 2019,Grayhound,6
2019-01-22,Renegades,16,Aequus,7,Inferno,Asia Minor - IEM Katowice 2019,Renegades,9
2019-01-23,Bravado,12,INTZ,16,Mirage,Americas Minor - IEM Katowice 2019,INTZ,4
2019-01-23,INTZ,16,Bravado,3,Inferno,Americas Minor - IEM Katowice 2019,INTZ,13
2019-01-23,NoChance,16,cats,14,Mirage,Pixel.bet Brawl: Nordic vs. Europe,NoChance,2
2019-01-23,NoChance,16,cats,8,Dust2,Pixel.bet Brawl: Nordic vs. Europe,NoChance,8
2019-01-23,Valiance,16,x6tence Galaxy,5,Nuke,United Masters League,Valiance,11
2019-01-23,x6tence Galaxy,12,Valiance,16,Mirage,United Masters League,Valiance,4
2019-01-23,AGO,14,forZe,16,Inferno,ESEA MDL Season 30 Europe,forZe,2
2019-01-23,Envy,16,TeamOne,14,Overpass,Americas Minor - IEM Katowice 2019,Envy,2
2019-01-23,TeamOne,17,Envy,19,Dust2,Americas Minor - IEM Katowice 2019,Envy,2
2019-01-23,Envy,8,TeamOne,16,Train,Americas Minor - IEM Katowice 2019,TeamOne,8
2019-01-23,EURONICS,5,Red Reserve,16,Dust2,United Masters League,Red Reserve,11
2019-01-23,Red Reserve,16,EURONICS,6,Mirage,United Masters League,Red Reserve,10
2019-01-23,INTZ,16,Imperial,10,Mirage,Americas Minor - IEM Katowice 2019,INTZ,6
2019-01-23,Imperial,16,INTZ,8,Inferno,Americas Minor - IEM Katowice 2019,Imperial,8
2019-01-23,INTZ,16,Imperial,9,Overpass,Americas Minor - IEM Katowice 2019,INTZ,7
2019-01-23,AGO,14,Virtus.pro,16,Train,ESEA MDL Season 30 Europe,Virtus.pro,2
2019-01-23,Movistar Riders,16,Valiance,14,Train,ESEA MDL Season 30 Europe,Movistar Riders,2
2019-01-23,LDLC,6,expert,16,Cache,ESEA MDL Season 30 Europe,expert,10
2019-01-23,Vexed,6,Windigo,16,Cache,United Masters League,Windigo,10
2019-01-23,Windigo,16,Vexed,8,Overpass,United Masters League,Windigo,8
2019-01-23,eUnited,4,TeamOne,16,Inferno,Americas Minor - IEM Katowice 2019,TeamOne,12
2019-01-23,TeamOne,16,eUnited,14,Cache,Americas Minor - IEM Katowice 2019,TeamOne,2
2019-01-23,CyberZen,12,Grayhound,16,Mirage,Asia Minor - IEM Katowice 2019,Grayhound,4
2019-01-23,Grayhound,14,CyberZen,16,Inferno,Asia Minor - IEM Katowice 2019,CyberZen,2
2019-01-23,CyberZen,12,Grayhound,16,Overpass,Asia Minor - IEM Katowice 2019,Grayhound,4
2019-01-23,GOSU,17,ViCi,19,Train,Asia Minor - IEM Katowice 2019,ViCi,2
2019-01-23,ViCi,16,GOSU,13,Mirage,Asia Minor - IEM Katowice 2019,ViCi,3
2019-01-23,R!OT,16,CheeseLTD,11,Inferno,ESEA MDL Season 30 Australia,R!OT,5
2019-01-23,CyberZen,16,Aequus,6,Train,Asia Minor - IEM Katowice 2019,CyberZen,10
2019-01-23,Aequus,9,CyberZen,16,Inferno,Asia Minor - IEM Katowice 2019,CyberZen,7
2019-01-23,Caladrius,11,Breakaway,16,Nuke,ESEA MDL Season 30 Australia,Breakaway,5
2019-01-23,AVANT,16,PC419,9,Inferno,ESEA MDL Season 30 Australia,AVANT,7
2019-01-23,Beyond,8,ViCi,16,Inferno,Asia Minor - IEM Katowice 2019,ViCi,8
2019-01-23,ViCi,16,Beyond,7,Mirage,Asia Minor - IEM Katowice 2019,ViCi,9
2019-01-23,CyberZen,14,Aequus,16,Mirage,Asia Minor - IEM Katowice 2019,Aequus,2
2019-01-23,Skyfire,16,CheeseLTD,11,Cache,ESEA MDL Season 30 Australia,Skyfire,5
2019-01-23,Win Scrims Not Matches,12,iNTACT,16,Train,ESEA MDL Season 30 North America,iNTACT,4
2019-01-23,Mythic,6,Spacestation,16,Cache,ESEA MDL Season 30 North America,Spacestation,10
2019-01-24,Windigo,16,EURONICS,5,Overpass,United Masters League,Windigo,11
2019-01-24,EURONICS,5,Windigo,16,Dust2,United Masters League,Windigo,11
2019-01-24,Sprout,16,Izako Boars,12,Cache,ESEA MDL Season 30 Europe,Sprout,4
2019-01-24,LDLC,5,Valiance,16,Inferno,United Masters League,Valiance,11
2019-01-24,LDLC,13,Valiance,16,Cache,United Masters League,Valiance,3
2019-01-24,AGO,16,Unicorns of Love,6,Overpass,ESEA MDL Season 30 Europe,AGO,10
2019-01-24,FURIA,16,INTZ,7,Inferno,Americas Minor - IEM Katowice 2019,FURIA,9
2019-01-24,INTZ,9,FURIA,16,Mirage,Americas Minor - IEM Katowice 2019,FURIA,7
2019-01-24,FURIA,8,INTZ,16,Train,Americas Minor - IEM Katowice 2019,INTZ,8
2019-01-24,Ambush,3,DreamEaters,16,Overpass,QIWI Teamplay Season 3,DreamEaters,13
2019-01-24,Ambush,11,DreamEaters,16,Dust2,QIWI Teamplay Season 3,DreamEaters,5
2019-01-24,DreamEaters,11,Ambush,16,Train,QIWI Teamplay Season 3,Ambush,5
2019-01-24,Sprout,16,Vexed,6,Inferno,United Masters League,Sprout,10
2019-01-24,Vexed,6,Sprout,16,Cache,United Masters League,Sprout,10
2019-01-24,NRG,16,Envy,9,Mirage,Americas Minor - IEM Katowice 2019,NRG,7
2019-01-24,Envy,11,NRG,16,Overpass,Americas Minor - IEM Katowice 2019,NRG,5
2019-01-24,expert,12,Movistar Riders,16,Train,ESEA MDL Season 30 Europe,Movistar Riders,4
2019-01-24,LDLC,7,Windigo,16,Overpass,United Masters League,Windigo,9
2019-01-24,Windigo,16,LDLC,6,Cache,United Masters League,Windigo,10
2019-01-24,MVP PK,8,Grayhound,16,Dust2,Asia Minor - IEM Katowice 2019,Grayhound,8
2019-01-24,Grayhound,16,MVP PK,8,Cache,Asia Minor - IEM Katowice 2019,Grayhound,8
2019-01-24,Grayhound,9,MVP PK,16,Nuke,Asia Minor - IEM Katowice 2019,MVP PK,7
2019-01-24,Chiefs,16,Ground Zero,6,Inferno,ESEA MDL Season 30 Australia,Chiefs,10
2019-01-24,ViCi,7,Renegades,16,Train,Asia Minor - IEM Katowice 2019,Renegades,9
2019-01-24,Renegades,16,ViCi,5,Inferno,Asia Minor - IEM Katowice 2019,Renegades,11
2019-01-24,ViCi,16,Renegades,11,Mirage,Asia Minor - IEM Katowice 2019,ViCi,5
2019-01-24,ORDER,16,PC419,7,Mirage,ESEA MDL Season 30 Australia,ORDER,9
2019-01-24,Chiefs,16,Astral Influence,3,Mirage,ESEA MDL Season 30 Australia,Chiefs,13
2019-01-24,Final Feature,16,The Fundamentals,11,Inferno,ESEA MDL Season 30 North America,Final Feature,5
2019-01-24,MASSIVEimpact,10,Spacestation,16,Train,ESEA MDL Season 30 North America,Spacestation,6
2019-01-24,Bad News Bears,12,Stay Frosty,16,Inferno,ESEA MDL Season 30 North America,Stay Frosty,4
2019-01-24,Luminosity,16,Mythic,7,Cache,ESEA MDL Season 30 North America,Luminosity,9
2019-01-25,Paradox,16,Athletico,8,Dust2,CyberGamer Premier League Championship 2018,Paradox,8
2019-01-25,KoN Sweden,16,KoN Denmark,9,Inferno,King of Nordic Season 13,KoN Sweden,7
2019-01-25,KoN Denmark,16,KoN Finland,12,Mirage,King of Nordic Season 13,KoN Denmark,4
2019-01-25,Cloud9,19,FaZe,16,Mirage,ELEAGUE CS:GO Invitational 2019,Cloud9,3
2019-01-25,FaZe,15,Cloud9,19,Overpass,ELEAGUE CS:GO Invitational 2019,Cloud9,4
2019-01-25,KoN Sweden,16,KoN Norway,6,Nuke,King of Nordic Season 13,KoN Sweden,10
2019-01-25,FURIA,12,NRG,16,Cache,Americas Minor - IEM Katowice 2019,NRG,4
2019-01-25,FURIA,9,NRG,16,Inferno,Americas Minor - IEM Katowice 2019,NRG,7
2019-01-25,Valiance,10,HAVU,16,Dust2,United Masters League,HAVU,6
2019-01-25,HAVU,3,Valiance,16,Mirage,United Masters League,Valiance,13
2019-01-25,3DMAX,16,EURONICS,6,Overpass,United Masters League,3DMAX,10
2019-01-25,EURONICS,11,3DMAX,16,Mirage,United Masters League,3DMAX,5
2019-01-25,INTZ,8,Envy,16,Overpass,Americas Minor - IEM Katowice 2019,Envy,8
2019-01-25,Envy,11,INTZ,16,Train,Americas Minor - IEM Katowice 2019,INTZ,5
2019-01-25,INTZ,2,Envy,16,Dust2,Americas Minor - IEM Katowice 2019,Envy,14
2019-01-25,HAVU,9,AGO,16,Train,United Masters League,AGO,7
2019-01-25,AGO,16,HAVU,5,Mirage,United Masters League,AGO,11
2019-01-25,Renegades,16,Grayhound,13,Cache,Asia Minor - IEM Katowice 2019,Renegades,3
2019-01-25,Renegades,16,Grayhound,11,Mirage,Asia Minor - IEM Katowice 2019,Renegades,5
2019-01-25,Grayhound,16,Renegades,6,Inferno,Asia Minor - IEM Katowice 2019,Grayhound,10
2019-01-25,MVP PK,8,ViCi,16,Train,Asia Minor - IEM Katowice 2019,ViCi,8
2019-01-25,ViCi,16,MVP PK,12,Mirage,Asia Minor - IEM Katowice 2019,ViCi,4
2019-01-25,Luminosity,16,MASSIVEimpact,1,Train,ESEA MDL Season 30 North America,Luminosity,15
2019-01-25,Infamous,12,Fragging for Andy,16,Cache,ESEA MDL Season 30 North America,Fragging for Andy,4
2019-01-25,Bad News Bears,16,Fragging for Andy,5,Dust2,ESEA MDL Season 30 North America,Bad News Bears,11
2019-01-25,Mythic,16,iNTACT,13,Train,ESEA MDL Season 30 North America,Mythic,3
2019-01-26,Cloud9,16,BIG,14,Overpass,ELEAGUE CS:GO Invitational 2019,Cloud9,2
2019-01-26,BIG,14,Cloud9,16,Cache,ELEAGUE CS:GO Invitational 2019,Cloud9,2
2019-01-26,Athletico,12,Paradox,16,Overpass,CyberGamer Premier League Championship 2018,Paradox,4
2019-01-26,Paradox,19,Athletico,17,Mirage,CyberGamer Premier League Championship 2018,Paradox,2
2019-01-26,ex-Fragsters,16,FASTLOSE,13,Mirage,Geeks Gone Wild 24,ex-Fragsters,3
2019-01-26,ex-Fragsters,16,FASTLOSE,8,Inferno,Geeks Gone Wild 24,ex-Fragsters,8
2019-01-26,FASTLOSE,16,ex-Fragsters,4,Dust2,Geeks Gone Wild 24,FASTLOSE,12
2019-01-26,FaZe,16,Complexity,2,Cache,ELEAGUE CS:GO Invitational 2019,FaZe,14
2019-01-26,Complexity,12,FaZe,16,Train,ELEAGUE CS:GO Invitational 2019,FaZe,4
2019-01-26,FURIA,16,Envy,11,Cache,Americas Minor - IEM Katowice 2019,FURIA,5
2019-01-26,FURIA,16,Envy,2,Overpass,Americas Minor - IEM Katowice 2019,FURIA,14
2019-01-26,Tricked,10,ex-Fragsters,16,Dust2,Geeks Gone Wild 24,ex-Fragsters,6
2019-01-26,ex-Fragsters,14,Tricked,16,Train,Geeks Gone Wild 24,Tricked,2
2019-01-26,Tricked,9,ex-Fragsters,16,Nuke,Geeks Gone Wild 24,ex-Fragsters,7
2019-01-26,HOLLYWOOD,16,Nemiga,19,Nuke,QIWI Teamplay Season 3,Nemiga,3
2019-01-26,HOLLYWOOD,14,Nemiga,16,Mirage,QIWI Teamplay Season 3,Nemiga,2
2019-01-26,FASTLOSE,16,Sharkgaming,9,Cache,Geeks Gone Wild 24,FASTLOSE,7
2019-01-26,FASTLOSE,16,Sharkgaming,7,Inferno,Geeks Gone Wild 24,FASTLOSE,9
2019-01-26,Sharkgaming,16,FASTLOSE,4,Train,Geeks Gone Wild 24,Sharkgaming,12
2019-01-26,BOOM,16,RRQ,13,Cache,Indonesia Esports Games 2018,BOOM,3
2019-01-26,RRQ,4,BOOM,16,Train,Indonesia Esports Games 2018,BOOM,12
2019-01-26,EVOS,14,Recca,16,Dust2,Indonesia Esports Games 2018,Recca,2
2019-01-26,EVOS,16,Recca,19,Cache,Indonesia Esports Games 2018,Recca,3
2019-01-26,ViCi,13,Grayhound,16,Dust2,Asia Minor - IEM Katowice 2019,Grayhound,3
2019-01-26,Grayhound,16,ViCi,6,Mirage,Asia Minor - IEM Katowice 2019,Grayhound,10
2019-01-26,ViCi,16,Grayhound,6,Overpass,Asia Minor - IEM Katowice 2019,ViCi,10
2019-01-26,BOOM,16,Recca,13,Inferno,Indonesia Esports Games 2018,BOOM,3
2019-01-26,Recca,16,BOOM,8,Mirage,Indonesia Esports Games 2018,Recca,8
2019-01-26,Recca,8,BOOM,16,Cache,Indonesia Esports Games 2018,BOOM,8
2019-01-26,EVOS,11,RRQ,16,Dust2,Indonesia Esports Games 2018,RRQ,5
2019-01-26,RRQ,16,EVOS,14,Inferno,Indonesia Esports Games 2018,RRQ,2
2019-01-26,Watchmen,9,Athletico,16,Mirage,CyberGamer Premier League Championship 2018,Athletico,7
2019-01-26,Watchmen,19,Athletico,16,Dust2,CyberGamer Premier League Championship 2018,Watchmen,3
2019-01-26,Athletico,16,Watchmen,9,Cache,CyberGamer Premier League Championship 2018,Athletico,7
2019-01-26,Genuine,16,Paradox,13,Inferno,CyberGamer Premier League Championship 2018,Genuine,3
2019-01-26,Genuine,16,Watchmen,8,Overpass,CyberGamer Premier League Championship 2018,Genuine,8
2019-01-26,BIG,16,Complexity,6,Cache,ELEAGUE CS:GO Invitational 2019,BIG,10
2019-01-26,Complexity,13,BIG,16,Overpass,ELEAGUE CS:GO Invitational 2019,BIG,3
2019-01-27,FaZe,16,BIG,10,Inferno,ELEAGUE CS:GO Invitational 2019,FaZe,6
