date,team1,team1_score,team2,team2_score,map,event,winner,win_margin
7/6/19,NiP,6,Astralis,16,Overpass,ECS Season 7 Finals,NiP,10
7/6/19,Astralis,16,NiP,5,Inferno,ECS Season 7 Finals,NiP,11
7/6/19,wNv,10,IPET,16,Mirage,Asia Minor China Closed Qualifier - StarLadder Major 2019,IPET,6
7/6/19,IPET,16,wNv,9,Inferno,Asia Minor China Closed Qualifier - StarLadder Major 2019,wNv,7
7/6/19,Aster,14,BTRG,16,Train,Asia Minor China Closed Qualifier - StarLadder Major 2019,BTRG,2
7/6/19,BTRG,22,Aster,19,Inferno,Asia Minor China Closed Qualifier - StarLadder Major 2019,BTRG,3
7/6/19,EHOME,4,TYLOO,16,Overpass,Asia Minor China Closed Qualifier - StarLadder Major 2019,EHOME,12
7/6/19,EHOME,9,TYLOO,16,Train,Asia Minor China Closed Qualifier - StarLadder Major 2019,EHOME,7
7/6/19,Very1z,16,NIRVANA,19,Dust2,Asia Minor China Closed Qualifier - StarLadder Major 2019,NIRVANA,3
7/6/19,NIRVANA,13,Very1z,16,Overpass,Asia Minor China Closed Qualifier - StarLadder Major 2019,Very1z,3
7/6/19,NIRVANA,16,Very1z,2,Inferno,Asia Minor China Closed Qualifier - StarLadder Major 2019,Very1z,14
7/6/19,ViCi,16,5POWER,12,Overpass,Asia Minor China Closed Qualifier - StarLadder Major 2019,ViCi,4
7/6/19,5POWER,15,ViCi,19,Mirage,Asia Minor China Closed Qualifier - StarLadder Major 2019,ViCi,4
7/6/19,8EASY,19,Vital Spark,16,Mirage,Asia Minor China Closed Qualifier - StarLadder Major 2019,8EASY,3
7/6/19,Vital Spark,7,8EASY,16,Train,Asia Minor China Closed Qualifier - StarLadder Major 2019,Vital Spark,9
7/6/19,The Quest,16,Prospects,2,Nuke,ESEA MDL Season 31 North America,Prospects,14
7/6/19,Rugratz,16,Prospects,6,Mirage,ESEA MDL Season 31 North America,Prospects,10
7/6/19,Party Astronauts,12,Ascent,16,Train,ESEA MDL Season 31 North America,Ascent,4
7/6/19,eUnited,16,Singularity,10,Inferno,IEM Chicago 2019 North America Open Qualifier #2,eUnited,6
7/6/19,Singularity,6,eUnited,16,Overpass,IEM Chicago 2019 North America Open Qualifier #2,Singularity,10
7/6/19,The Quest,16,ATK,11,Inferno,ESEA MDL Season 31 North America,The Quest,5
7/6/19,eUnited,14,Singularity,16,Nuke,IEM Chicago 2019 North America Open Qualifier #2,Singularity,2
7/6/19,Mythic,9,BLITZKRIEG,16,Train,ESEA MDL Season 31 North America,Mythic,7
7/6/19,Isurus,9,INTZ,16,Dust2,Americas Minor South America Closed Qualifier - Starladder Major 2019,Isurus,7
7/6/19,INTZ,16,Isurus,8,Train,Americas Minor South America Closed Qualifier - Starladder Major 2019,Isurus,8
7/6/19,Envy,16,TeamOne,7,Inferno,IEM Chicago 2019 North America Open Qualifier #2,TeamOne,9
7/6/19,TeamOne,17,Envy,19,Nuke,IEM Chicago 2019 North America Open Qualifier #2,Envy,2
7/6/19,Envy,12,TeamOne,16,Overpass,IEM Chicago 2019 North America Open Qualifier #2,TeamOne,4
6/6/19,Inflames,7,INTZ,16,Train,Americas Minor South America Closed Qualifier - Starladder Major 2019,Inflames,9
6/6/19,INTZ,16,Inflames,9,Dust2,Americas Minor South America Closed Qualifier - Starladder Major 2019,Inflames,7
6/6/19,Salamander,12,Valiance,16,Nuke,ESL One New York 2019 Europe Open Qualifier 1,Valiance,4
6/6/19,Valiance,16,Salamander,7,Mirage,ESL One New York 2019 Europe Open Qualifier 1,Salamander,9
6/6/19,North,16,Vitality,7,Dust2,ECS Season 7 Finals,Vitality,9
6/6/19,North,16,Vitality,11,Inferno,ECS Season 7 Finals,North,5
6/6/19,North,13,Vitality,16,Nuke,ECS Season 7 Finals,Vitality,3
6/6/19,Chaos,16,Epsilon,1,Inferno,ESEA MDL Season 31 Europe,Chaos,15
6/6/19,expert,11,GamerLegion,16,Inferno,ESEA MDL Season 31 Europe,GamerLegion,5
6/6/19,INTZ,16,Reapers,5,Train,Americas Minor South America Closed Qualifier - Starladder Major 2019,Reapers,11
6/6/19,INTZ,16,Reapers,14,Dust2,Americas Minor South America Closed Qualifier - Starladder Major 2019,INTZ,2
6/6/19,Inflames,16,9z,10,Overpass,Americas Minor South America Closed Qualifier - Starladder Major 2019,Inflames,6
6/6/19,9z,3,Inflames,16,Inferno,Americas Minor South America Closed Qualifier - Starladder Major 2019,9z,13
6/6/19,Valiance,16,Chaos,4,Inferno,ESEA MDL Season 31 Europe,Chaos,12
6/6/19,OpTic,10,Sprout,16,Dust2,ESL One New York 2019 Europe Open Qualifier 1,Sprout,6
6/6/19,Sprout,13,OpTic,16,Nuke,ESL One New York 2019 Europe Open Qualifier 1,OpTic,3
6/6/19,OpTic,12,Sprout,16,Mirage,ESL One New York 2019 Europe Open Qualifier 1,Sprout,4
6/6/19,AGO,9,Valiance,16,Train,ESEA MDL Season 31 Europe,AGO,7
6/6/19,FURIA,9,NRG,16,Nuke,ECS Season 7 Finals,FURIA,7
6/6/19,FURIA,13,NRG,16,Train,ECS Season 7 Finals,NRG,3
6/6/19,Chaos,16,GamerLegion,7,Mirage,ESEA MDL Season 31 Europe,GamerLegion,9
6/6/19,Giants,5,GameAgents,16,Nuke,GameAgents League Season 3,Giants,11
6/6/19,Unique,19,PACT,17,Overpass,WINNERS League Season 2 Europe,Unique,2
6/6/19,Unique,10,PACT,16,Nuke,WINNERS League Season 2 Europe,PACT,6
6/6/19,PACT,10,Unique,16,Mirage,WINNERS League Season 2 Europe,Unique,6
6/6/19,Izako Boars,9,Movistar Riders,16,Overpass,ESEA MDL Season 31 Europe,Izako Boars,7
6/6/19,Spirit,19,AGO,16,Dust2,ESEA MDL Season 31 Europe,Spirit,3
6/6/19,MIBR,23,North,25,Inferno,ECS Season 7 Finals,North,2
6/6/19,NIRVANA,8,EHOME,16,Mirage,Asia Minor China Closed Qualifier - StarLadder Major 2019,NIRVANA,8
6/6/19,EHOME,16,NIRVANA,14,Dust2,Asia Minor China Closed Qualifier - StarLadder Major 2019,EHOME,2
6/6/19,Avengers,25,wNv,28,Mirage,Asia Minor China Closed Qualifier - StarLadder Major 2019,wNv,3
6/6/19,wNv,16,Avengers,5,Inferno,Asia Minor China Closed Qualifier - StarLadder Major 2019,Avengers,11
6/6/19,8EASY,15,TYLOO,19,Mirage,Asia Minor China Closed Qualifier - StarLadder Major 2019,TYLOO,4
6/6/19,8EASY,11,TYLOO,16,Train,Asia Minor China Closed Qualifier - StarLadder Major 2019,TYLOO,5
6/6/19,Aster,16,Thirteen,6,Vertigo,Asia Minor China Closed Qualifier - StarLadder Major 2019,Thirteen,10
6/6/19,Aster,16,Thirteen,11,Dust2,Asia Minor China Closed Qualifier - StarLadder Major 2019,Aster,5
6/6/19,Fanta,9,Justice,16,Mirage,ESEA MDL Season 31 Australia,Fanta,7
6/6/19,Vitality,16,Complexity,9,Dust2,ECS Season 7 Finals,Complexity,7
6/6/19,Ground Zero,16,Paradox,12,Mirage,ESEA MDL Season 31 Australia,Ground Zero,4
6/6/19,MC,16,Fanta,19,Mirage,ESEA MDL Season 31 Australia,Fanta,3
6/6/19,SYF,16,Downfall,6,Mirage,ESEA MDL Season 31 Australia,Downfall,10
6/6/19,Jade,16,DINQ,9,Inferno,ESEA MDL Season 31 Australia,DINQ,7
6/6/19,Paradox,10,ORDER,16,Inferno,ESEA MDL Season 31 Australia,ORDER,6
6/6/19,Chiefs,16,Rooster,5,Overpass,ESEA MDL Season 31 Australia,Rooster,11
6/6/19,NiP,11,NRG,16,Train,ECS Season 7 Finals,NRG,5
6/6/19,Go1dShark,5,Very1z,16,Mirage,Asia Minor China Closed Qualifier - StarLadder Major 2019,Go1dShark,11
6/6/19,Very1z,16,Go1dShark,4,Inferno,Asia Minor China Closed Qualifier - StarLadder Major 2019,Go1dShark,12
6/6/19,BTRG,10,5POWER,16,Mirage,Asia Minor China Closed Qualifier - StarLadder Major 2019,5POWER,6
6/6/19,5POWER,16,BTRG,7,Dust2,Asia Minor China Closed Qualifier - StarLadder Major 2019,BTRG,9
6/6/19,IPET,5,ViCi,16,Mirage,Asia Minor China Closed Qualifier - StarLadder Major 2019,IPET,11
6/6/19,ViCi,16,IPET,5,Nuke,Asia Minor China Closed Qualifier - StarLadder Major 2019,IPET,11
6/6/19,Vital Spark,16,Rstar,4,Mirage,Asia Minor China Closed Qualifier - StarLadder Major 2019,Rstar,12
6/6/19,Vital Spark,16,Rstar,3,Inferno,Asia Minor China Closed Qualifier - StarLadder Major 2019,Rstar,13
6/6/19,MC,14,ex-Athletico,16,Mirage,ESEA MDL Season 31 Australia,ex-Athletico,2
6/6/19,Ground Zero,16,SYF,13,Dust2,ESEA MDL Season 31 Australia,Ground Zero,3
6/6/19,Fanta,2,rewound,16,Inferno,ESEA MDL Season 31 Australia,Fanta,14
6/6/19,Downfall,2,ORDER,16,Inferno,ESEA MDL Season 31 Australia,Downfall,14
6/6/19,Astralis,14,FURIA,16,Nuke,ECS Season 7 Finals,FURIA,2
6/6/19,MC,16,DINQ,10,Inferno,ESEA MDL Season 31 Australia,MC,6
6/6/19,ex-Athletico,16,Paradox,10,Inferno,ESEA MDL Season 31 Australia,ex-Athletico,6
6/6/19,Downfall,4,rewound,16,Inferno,ESEA MDL Season 31 Australia,Downfall,12
6/6/19,Ground Zero,16,Jade,8,Mirage,ESEA MDL Season 31 Australia,Jade,8
6/6/19,Ground Zero,16,MC,7,Dust2,ESEA MDL Season 31 Australia,MC,9
6/6/19,EHOME,16,Aster,7,Overpass,Asia Minor China Closed Qualifier - StarLadder Major 2019,Aster,9
6/6/19,Aster,11,EHOME,16,Inferno,Asia Minor China Closed Qualifier - StarLadder Major 2019,EHOME,5
6/6/19,TYLOO,16,Avengers,2,Mirage,Asia Minor China Closed Qualifier - StarLadder Major 2019,Avengers,14
6/6/19,Avengers,2,TYLOO,16,Dust2,Asia Minor China Closed Qualifier - StarLadder Major 2019,Avengers,14
6/6/19,wNv,9,8EASY,16,Train,Asia Minor China Closed Qualifier - StarLadder Major 2019,wNv,7
6/6/19,8EASY,16,wNv,9,Mirage,Asia Minor China Closed Qualifier - StarLadder Major 2019,wNv,7
6/6/19,NIRVANA,16,Thirteen,4,Train,Asia Minor China Closed Qualifier - StarLadder Major 2019,Thirteen,12
6/6/19,Thirteen,16,NIRVANA,8,Nuke,Asia Minor China Closed Qualifier - StarLadder Major 2019,NIRVANA,8
6/6/19,NIRVANA,16,Thirteen,13,Dust2,Asia Minor China Closed Qualifier - StarLadder Major 2019,NIRVANA,3
6/6/19,Very1z,10,BTRG,16,Mirage,Asia Minor China Closed Qualifier - StarLadder Major 2019,BTRG,6
6/6/19,BTRG,16,Very1z,3,Inferno,Asia Minor China Closed Qualifier - StarLadder Major 2019,Very1z,13
6/6/19,5POWER,16,Go1dShark,5,Inferno,Asia Minor China Closed Qualifier - StarLadder Major 2019,Go1dShark,11
6/6/19,5POWER,16,Go1dShark,4,Dust2,Asia Minor China Closed Qualifier - StarLadder Major 2019,Go1dShark,12
6/6/19,Vital Spark,7,IPET,16,Mirage,Asia Minor China Closed Qualifier - StarLadder Major 2019,Vital Spark,9
6/6/19,IPET,16,Vital Spark,3,Inferno,Asia Minor China Closed Qualifier - StarLadder Major 2019,Vital Spark,13
6/6/19,IPET,12,Vital Spark,16,Dust2,Asia Minor China Closed Qualifier - StarLadder Major 2019,Vital Spark,4
6/6/19,ViCi,16,Rstar,1,Nuke,Asia Minor China Closed Qualifier - StarLadder Major 2019,ViCi,15
6/6/19,ViCi,16,Rstar,1,Mirage,Asia Minor China Closed Qualifier - StarLadder Major 2019,ViCi,15
6/6/19,Thunder Logic,16,Prospects,12,Overpass,ESEA MDL Season 31 North America,Thunder Logic,4
6/6/19,BLITZKRIEG,16,Rugratz,10,Train,ESEA MDL Season 31 North America,BLITZKRIEG,6
6/6/19,Prospects,12,Party Astronauts,16,Overpass,ESEA MDL Season 31 North America,Party Astronauts,4
6/6/19,New Identity,9,eUnited,16,Overpass,IEM Chicago 2019 North America Open Qualifier #2,New Identity,7
6/6/19,Thunder Logic,8,Envy,16,Inferno,IEM Chicago 2019 North America Open Qualifier #2,Thunder Logic,8
6/6/19,Party Astronauts,9,Singularity,16,Mirage,IEM Chicago 2019 North America Open Qualifier #2,Party Astronauts,7
6/6/19,TeamOne,19,Bad News Bears,16,Overpass,IEM Chicago 2019 North America Open Qualifier #2,TeamOne,3
6/6/19,Isurus,14,Sharks,16,Mirage,Americas Minor South America Closed Qualifier - Starladder Major 2019,Sharks,2
6/6/19,Isurus,9,Sharks,16,Dust2,Americas Minor South America Closed Qualifier - Starladder Major 2019,Isurus,7
6/6/19,Isurus,16,Sharks,11,Train,Americas Minor South America Closed Qualifier - Starladder Major 2019,Isurus,5
6/6/19,Sprout,16,Winstrike,4,Dust2,ESL One New York 2019 Europe Open Qualifier 1,Winstrike,12
5/6/19,FrenchFrogs,12,OpTic,16,Nuke,ESL One New York 2019 Europe Open Qualifier 1,OpTic,4
5/6/19,Aristocracy,16,Valiance,19,Train,ESL One New York 2019 Europe Open Qualifier 1,Valiance,3
5/6/19,Nordavind,17,Salamander,19,Inferno,ESL One New York 2019 Europe Open Qualifier 1,Salamander,2
5/6/19,paiN,12,Reapers,16,Overpass,Americas Minor South America Closed Qualifier - Starladder Major 2019,Reapers,4
5/6/19,paiN,7,Reapers,16,Dust2,Americas Minor South America Closed Qualifier - Starladder Major 2019,paiN,9
5/6/19,paiN,19,Reapers,17,Inferno,Americas Minor South America Closed Qualifier - Starladder Major 2019,paiN,2
5/6/19,Redemption POA,10,Inflames,16,Mirage,Americas Minor South America Closed Qualifier - Starladder Major 2019,Inflames,6
5/6/19,Inflames,16,Redemption POA,13,Nuke,Americas Minor South America Closed Qualifier - Starladder Major 2019,Inflames,3
5/6/19,Winstrike,16,Youngsters,7,Mirage,ESL One New York 2019 Europe Open Qualifier 1,Youngsters,9
5/6/19,PIXELBANDITS,13,Sprout,16,Mirage,ESL One New York 2019 Europe Open Qualifier 1,Sprout,3
5/6/19,BLUEJAYS,7,Valiance,16,Nuke,ESL One New York 2019 Europe Open Qualifier 1,BLUEJAYS,9
5/6/19,Salamander,16,pullerZ,11,Mirage,ESL One New York 2019 Europe Open Qualifier 1,Salamander,5
5/6/19,Syman,14,FrenchFrogs,16,Inferno,ESL One New York 2019 Europe Open Qualifier 1,FrenchFrogs,2
5/6/19,Tricked,13,Aristocracy,16,Train,ESL One New York 2019 Europe Open Qualifier 1,Aristocracy,3
5/6/19,Espada,10,Nordavind,16,Overpass,ESL One New York 2019 Europe Open Qualifier 1,Nordavind,6
5/6/19,OpTic,16,pro100,12,Dust2,ESL One New York 2019 Europe Open Qualifier 1,OpTic,4
5/6/19,Inflames,16,TRZ,5,Inferno,Americas Minor South America Closed Qualifier - Starladder Major 2019,TRZ,11
5/6/19,TRZ,2,Inflames,16,Mirage,Americas Minor South America Closed Qualifier - Starladder Major 2019,TRZ,14
5/6/19,Redemption POA,16,RED Canids,10,Nuke,Americas Minor South America Closed Qualifier - Starladder Major 2019,Redemption POA,6
5/6/19,Redemption POA,19,RED Canids,15,Dust2,Americas Minor South America Closed Qualifier - Starladder Major 2019,Redemption POA,4
5/6/19,9z,2,Isurus,16,Overpass,Americas Minor South America Closed Qualifier - Starladder Major 2019,9z,14
5/6/19,Isurus,16,9z,0,Dust2,Americas Minor South America Closed Qualifier - Starladder Major 2019,Isurus,16
5/6/19,Defusekids,16,Sector One,5,Mirage,Kayzr League Spring 2019,Sector One,11
5/6/19,Sector One,10,Defusekids,16,Train,Kayzr League Spring 2019,Defusekids,6
5/6/19,KOVA,9,ENCE,16,Train,Telia Esports Series Season 1,KOVA,7
5/6/19,ENCE,16,KOVA,13,Mirage,Telia Esports Series Season 1,ENCE,3
5/6/19,x-kom,16,HAVU,8,Nuke,ESEA MDL Season 31 Europe,HAVU,8
5/6/19,paiN,16,W7M,4,Inferno,Americas Minor South America Closed Qualifier - Starladder Major 2019,W7M,12
5/6/19,W7M,9,paiN,16,Nuke,Americas Minor South America Closed Qualifier - Starladder Major 2019,W7M,7
5/6/19,W7M,16,paiN,6,Train,Americas Minor South America Closed Qualifier - Starladder Major 2019,paiN,10
5/6/19,Falkol,14,Reapers,16,Dust2,Americas Minor South America Closed Qualifier - Starladder Major 2019,Reapers,2
5/6/19,Reapers,16,Falkol,14,Nuke,Americas Minor South America Closed Qualifier - Starladder Major 2019,Reapers,2
5/6/19,INTZ,12,Sharks,16,Train,Americas Minor South America Closed Qualifier - Starladder Major 2019,Sharks,4
5/6/19,INTZ,9,Sharks,16,Nuke,Americas Minor South America Closed Qualifier - Starladder Major 2019,INTZ,7
5/6/19,Spirit,16,expert,13,Inferno,ESEA MDL Season 31 Europe,Spirit,3
5/6/19,Sprout,16,Movistar Riders,13,Nuke,ESEA MDL Season 31 Europe,Sprout,3
5/6/19,x-kom,7,HAVU,16,Nuke,GameAgents League Season 3,x-kom,9
5/6/19,Spirit,16,Izako Boars,5,Nuke,ESEA MDL Season 31 Europe,Izako Boars,11
5/6/19,ALTERNATE aTTaX,3,Valiance,16,Inferno,ESEA MDL Season 31 Europe,ALTERNATE aTTaX,13
5/6/19,rewound,9,Chiefs,16,Train,ESEA MDL Season 31 Australia,rewound,7
5/6/19,Justice,9,Rooster,16,Overpass,ESEA MDL Season 31 Australia,Justice,7
5/6/19,Chiefs,16,DINQ,5,Dust2,ESEA MDL Season 31 Australia,DINQ,11
5/6/19,MC,12,rewound,16,Train,ESEA MDL Season 31 Australia,rewound,4
5/6/19,Jade,16,Justice,12,Mirage,ESEA MDL Season 31 Australia,Jade,4
5/6/19,DINQ,7,ORDER,16,Mirage,ESEA MDL Season 31 Australia,DINQ,9
5/6/19,Genuine,16,Jade,6,Inferno,ESEA MDL Season 31 Australia,Jade,10
5/6/19,MC,13,Grayhound,16,Mirage,ESEA MDL Season 31 Australia,Grayhound,3
5/6/19,Mythic,16,Prospects,14,Inferno,ESEA MDL Season 31 North America,Mythic,2
5/6/19,TeamOne,10,ATK,16,Inferno,ESEA MDL Season 31 North America,ATK,6
5/6/19,BLITZKRIEG,17,Variance,19,Overpass,ESEA MDL Season 31 North America,Variance,2
5/6/19,Peeker's Advantage,14,Ascent,16,Dust2,ESEA MDL Season 31 North America,Ascent,2
5/6/19,Big Frames,6,Singularity,16,Nuke,WINNERS League Season 2 North America,Big Frames,10
5/6/19,Singularity,16,Big Frames,3,Mirage,WINNERS League Season 2 North America,Big Frames,13
5/6/19,Thunder Logic,16,ATK,14,Inferno,ESEA MDL Season 31 North America,Thunder Logic,2
5/6/19,BLITZKRIEG,17,Bad News Bears,19,Dust2,ESEA MDL Season 31 North America,Bad News Bears,2
5/6/19,W7M,14,9z,16,Mirage,Americas Minor South America Closed Qualifier - Starladder Major 2019,9z,2
5/6/19,W7M,21,9z,25,Vertigo,Americas Minor South America Closed Qualifier - Starladder Major 2019,9z,4
5/6/19,TRZ,16,EOX,12,Train,Americas Minor South America Closed Qualifier - Starladder Major 2019,TRZ,4
5/6/19,TRZ,10,EOX,16,Mirage,Americas Minor South America Closed Qualifier - Starladder Major 2019,EOX,6
5/6/19,TRZ,16,EOX,6,Inferno,Americas Minor South America Closed Qualifier - Starladder Major 2019,EOX,10
5/6/19,Falkol,10,Isurus,16,Mirage,Americas Minor South America Closed Qualifier - Starladder Major 2019,Isurus,6
5/6/19,Isurus,16,Falkol,11,Overpass,Americas Minor South America Closed Qualifier - Starladder Major 2019,Isurus,5
5/6/19,Sons of Scoots,10,RED Canids,16,Inferno,Americas Minor South America Closed Qualifier - Starladder Major 2019,RED Canids,6
5/6/19,Sons of Scoots,7,RED Canids,16,Train,Americas Minor South America Closed Qualifier - Starladder Major 2019,Sons of Scoots,9
5/6/19,Variance,9,Singularity,16,Overpass,ESEA MDL Season 31 North America,Variance,7
5/6/19,New Identity,11,Thunder Logic,16,Train,ESEA MDL Season 31 North America,Thunder Logic,5
5/6/19,Mythic,16,Hysteria,8,Inferno,Americas Minor North America Open Qualifier 4 - StarLadder Major 2019,Hysteria,8
5/6/19,Hysteria,9,Mythic,16,Dust2,Americas Minor North America Open Qualifier 4 - StarLadder Major 2019,Hysteria,7
5/6/19,Hysteria,19,Mythic,17,Overpass,Americas Minor North America Open Qualifier 4 - StarLadder Major 2019,Hysteria,2
5/6/19,The Quest,16,Rugratz,11,Overpass,Americas Minor North America Open Qualifier 4 - StarLadder Major 2019,The Quest,5
5/6/19,The Quest,16,Rugratz,4,Nuke,Americas Minor North America Open Qualifier 4 - StarLadder Major 2019,Rugratz,12
5/6/19,Thunder Logic,8,Hysteria,16,Overpass,Americas Minor North America Open Qualifier 4 - StarLadder Major 2019,Thunder Logic,8
5/6/19,SODMG,10,Mythic,16,Dust2,Americas Minor North America Open Qualifier 4 - StarLadder Major 2019,Mythic,6
5/6/19,Rugratz,16,Good Game PR,5,Inferno,Americas Minor North America Open Qualifier 4 - StarLadder Major 2019,Good Game PR,11
5/6/19,Holo,10,The Quest,16,Inferno,Americas Minor North America Open Qualifier 4 - StarLadder Major 2019,The Quest,6
4/6/19,SpaceStress,2,Reapers,16,Vertigo,Americas Minor South America Closed Qualifier - Starladder Major 2019,SpaceStress,14
4/6/19,SpaceStress,16,Reapers,14,Inferno,Americas Minor South America Closed Qualifier - Starladder Major 2019,SpaceStress,2
4/6/19,SpaceStress,4,Reapers,16,Dust2,Americas Minor South America Closed Qualifier - Starladder Major 2019,SpaceStress,12
4/6/19,paiN,16,Evidence,12,Overpass,Americas Minor South America Closed Qualifier - Starladder Major 2019,paiN,4
4/6/19,paiN,16,Evidence,13,Inferno,Americas Minor South America Closed Qualifier - Starladder Major 2019,paiN,3
4/6/19,Good Game PR,16,Moscow Five Yankees,11,Nuke,Americas Minor North America Open Qualifier 4 - StarLadder Major 2019,Good Game PR,5
4/6/19,Hysteria,16,Mountain Dew,4,Mirage,Americas Minor North America Open Qualifier 4 - StarLadder Major 2019,Mountain Dew,12
4/6/19,Rugratz,16,Nfinite,1,Nuke,Americas Minor North America Open Qualifier 4 - StarLadder Major 2019,Rugratz,15
4/6/19,Sharks,19,Inflames,17,Mirage,Americas Minor South America Closed Qualifier - Starladder Major 2019,Sharks,2
4/6/19,Inflames,16,Sharks,6,Inferno,Americas Minor South America Closed Qualifier - Starladder Major 2019,Sharks,10
4/6/19,Sharks,16,Inflames,12,Train,Americas Minor South America Closed Qualifier - Starladder Major 2019,Sharks,4
4/6/19,Redemption POA,11,INTZ,16,Nuke,Americas Minor South America Closed Qualifier - Starladder Major 2019,INTZ,5
4/6/19,Redemption POA,23,INTZ,25,Train,Americas Minor South America Closed Qualifier - Starladder Major 2019,INTZ,2
4/6/19,Thunder Logic,19,Altima,17,Overpass,Americas Minor North America Open Qualifier 4 - StarLadder Major 2019,Thunder Logic,2
4/6/19,SODMG,16,Strings' Llama Pack,8,Inferno,Americas Minor North America Open Qualifier 4 - StarLadder Major 2019,Strings' Llama Pack,8
4/6/19,The Quest,16,Collateral,1,Overpass,Americas Minor North America Open Qualifier 4 - StarLadder Major 2019,The Quest,15
4/6/19,Mythic,16,Glizzy Gang,1,Vertigo,Americas Minor North America Open Qualifier 4 - StarLadder Major 2019,Mythic,15
4/6/19,W7M,16,RED Canids,9,Train,Americas Minor South America Closed Qualifier - Starladder Major 2019,RED Canids,7
4/6/19,W7M,16,RED Canids,11,Inferno,Americas Minor South America Closed Qualifier - Starladder Major 2019,W7M,5
4/6/19,Ancient,16,Chaos,4,Mirage,Europe Minor Open Qualifier 4 - StarLadder Major 2019,Chaos,12
4/6/19,Chaos,8,Ancient,16,Overpass,Europe Minor Open Qualifier 4 - StarLadder Major 2019,Chaos,8
4/6/19,Virtus.pro,16,ad hoc,7,Nuke,Europe Minor Open Qualifier 4 - StarLadder Major 2019,ad hoc,9
4/6/19,ad hoc,9,Virtus.pro,16,Mirage,Europe Minor Open Qualifier 4 - StarLadder Major 2019,ad hoc,7
4/6/19,Sons of Scoots,11,9z,16,Overpass,Americas Minor South America Closed Qualifier - Starladder Major 2019,9z,5
4/6/19,9z,16,Sons of Scoots,7,Nuke,Americas Minor South America Closed Qualifier - Starladder Major 2019,Sons of Scoots,9
4/6/19,9z,12,Sons of Scoots,16,Inferno,Americas Minor South America Closed Qualifier - Starladder Major 2019,Sons of Scoots,4
4/6/19,Falkol,16,EOX,11,Inferno,Americas Minor South America Closed Qualifier - Starladder Major 2019,Falkol,5
4/6/19,Falkol,16,EOX,7,Mirage,Americas Minor South America Closed Qualifier - Starladder Major 2019,EOX,9
4/6/19,TRZ,11,Isurus,16,Overpass,Americas Minor South America Closed Qualifier - Starladder Major 2019,Isurus,5
4/6/19,Isurus,16,TRZ,2,Nuke,Americas Minor South America Closed Qualifier - Starladder Major 2019,TRZ,14
4/6/19,Epsilon,16,Chaos,19,Mirage,Europe Minor Open Qualifier 4 - StarLadder Major 2019,Chaos,3
4/6/19,PACT,13,ad hoc,16,Nuke,Europe Minor Open Qualifier 4 - StarLadder Major 2019,ad hoc,3
4/6/19,Ancient,16,AGO,9,Dust2,Europe Minor Open Qualifier 4 - StarLadder Major 2019,AGO,7
4/6/19,Spirit,2,Valiance,16,Dust2,ESEA MDL Season 31 Europe,Spirit,14
4/6/19,Aristocracy,16,Virtus.pro,19,Train,Europe Minor Open Qualifier 4 - StarLadder Major 2019,Virtus.pro,3
4/6/19,pro100,5,Valiance,16,Nuke,ESEA MDL Season 31 Europe,pro100,11
4/6/19,Sprout,12,Spirit,16,Mirage,ESEA MDL Season 31 Europe,Spirit,4
4/6/19,Sharks,19,Reapers,17,Inferno,Americas Minor South America Closed Qualifier - Starladder Major 2019,Sharks,2
4/6/19,Sharks,16,Reapers,5,Mirage,Americas Minor South America Closed Qualifier - Starladder Major 2019,Reapers,11
4/6/19,Sharks,12,Reapers,16,Dust2,Americas Minor South America Closed Qualifier - Starladder Major 2019,Reapers,4
4/6/19,Inflames,16,SpaceStress,1,Nuke,Americas Minor South America Closed Qualifier - Starladder Major 2019,Inflames,15
4/6/19,SpaceStress,8,Inflames,16,Inferno,Americas Minor South America Closed Qualifier - Starladder Major 2019,SpaceStress,8
4/6/19,INTZ,16,Evidence,9,Mirage,Americas Minor South America Closed Qualifier - Starladder Major 2019,Evidence,7
4/6/19,INTZ,14,Evidence,16,Inferno,Americas Minor South America Closed Qualifier - Starladder Major 2019,Evidence,2
4/6/19,Evidence,6,INTZ,16,Train,Americas Minor South America Closed Qualifier - Starladder Major 2019,Evidence,10
4/6/19,Redemption POA,16,paiN,10,Nuke,Americas Minor South America Closed Qualifier - Starladder Major 2019,Redemption POA,6
4/6/19,Redemption POA,16,paiN,10,Train,Americas Minor South America Closed Qualifier - Starladder Major 2019,Redemption POA,6
4/6/19,Epsilon,16,SJ,10,Inferno,Europe Minor Open Qualifier 4 - StarLadder Major 2019,Epsilon,6
4/6/19,LDLC,12,Aristocracy,16,Nuke,Europe Minor Open Qualifier 4 - StarLadder Major 2019,Aristocracy,4
4/6/19,Virtus.pro,16,Nexus,11,Mirage,Europe Minor Open Qualifier 4 - StarLadder Major 2019,Virtus.pro,5
4/6/19,SamerTajm,9,Chaos,16,Mirage,Europe Minor Open Qualifier 4 - StarLadder Major 2019,SamerTajm,7
4/6/19,Monolith,12,Nemiga,16,Nuke,WINNERS League Season 2 Europe,Nemiga,4
4/6/19,Monolith,10,Nemiga,16,Vertigo,WINNERS League Season 2 Europe,Nemiga,6
4/6/19,ad hoc,16,STEP,14,Nuke,Europe Minor Open Qualifier 4 - StarLadder Major 2019,ad hoc,2
4/6/19,Movistar Riders,11,PACT,16,Mirage,Europe Minor Open Qualifier 4 - StarLadder Major 2019,PACT,5
